Latitude 43.9047  longitude -110.641  elevation 6887 ft  time zone 0
Sun alt range for positions:  -90 to  5
Times in UT

   Date      Time  	 S Az	 S Alt	 M Az	 M Alt	Phase	M SD 	S Dir	S Sky	S Illm	M Dir	M Sky	M Illm	T Illm
2019-08-19 06:05:00	336.91	-30.30	113.04	 18.64	0.876	0.247	0.0000	0.0000	0.0000	0.0194	0.0035	0.0229	0.0234
2019-08-19 06:10:00	338.26	-30.64	114.00	 19.45	0.876	0.247	0.0000	0.0000	0.0000	0.0205	0.0036	0.0241	0.0246
2019-08-19 06:15:00	339.63	-30.97	114.97	 20.26	0.876	0.247	0.0000	0.0000	0.0000	0.0216	0.0037	0.0253	0.0258
2019-08-19 06:20:00	341.01	-31.27	115.95	 21.07	0.875	0.247	0.0000	0.0000	0.0000	0.0226	0.0038	0.0264	0.0269
2019-08-19 06:25:00	342.40	-31.55	116.94	 21.87	0.875	0.247	0.0000	0.0000	0.0000	0.0237	0.0039	0.0276	0.0281
2019-08-19 06:30:00	343.80	-31.82	117.94	 22.66	0.875	0.247	0.0000	0.0000	0.0000	0.0248	0.0039	0.0287	0.0292
2019-08-19 06:35:00	345.21	-32.06	118.96	 23.45	0.875	0.248	0.0000	0.0000	0.0000	0.0258	0.0040	0.0299	0.0304
2019-08-19 06:40:00	346.62	-32.28	119.99	 24.23	0.875	0.248	0.0000	0.0000	0.0000	0.0269	0.0041	0.0310	0.0315
2019-08-19 06:45:00	348.05	-32.48	121.03	 25.00	0.875	0.248	0.0000	0.0000	0.0000	0.0279	0.0042	0.0321	0.0326
2019-08-19 06:50:00	349.48	-32.65	122.09	 25.76	0.874	0.248	0.0000	0.0000	0.0000	0.0289	0.0043	0.0331	0.0336
2019-08-19 06:55:00	350.91	-32.81	123.16	 26.51	0.874	0.248	0.0000	0.0000	0.0000	0.0299	0.0043	0.0342	0.0347
2019-08-19 07:00:00	352.36	-32.94	124.25	 27.26	0.874	0.248	0.0000	0.0000	0.0000	0.0308	0.0044	0.0352	0.0357
2019-08-19 07:05:00	353.80	-33.05	125.35	 28.00	0.874	0.248	0.0000	0.0000	0.0000	0.0318	0.0045	0.0363	0.0368
2019-08-19 07:10:00	355.26	-33.14	126.47	 28.72	0.874	0.248	0.0000	0.0000	0.0000	0.0327	0.0046	0.0373	0.0378
2019-08-19 07:15:00	356.71	-33.20	127.60	 29.44	0.874	0.248	0.0000	0.0000	0.0000	0.0336	0.0046	0.0383	0.0388
2019-08-19 07:20:00	358.17	-33.24	128.76	 30.14	0.873	0.248	0.0000	0.0000	0.0000	0.0345	0.0047	0.0392	0.0397
2019-08-19 07:25:00	359.62	-33.26	129.92	 30.84	0.873	0.248	0.0000	0.0000	0.0000	0.0354	0.0048	0.0402	0.0407
2019-08-19 07:30:00	  1.08	-33.26	131.11	 31.52	0.873	0.248	0.0000	0.0000	0.0000	0.0362	0.0049	0.0411	0.0416
2019-08-19 07:35:00	  2.54	-33.23	132.32	 32.20	0.873	0.248	0.0000	0.0000	0.0000	0.0371	0.0049	0.0420	0.0425
2019-08-19 07:40:00	  3.99	-33.18	133.54	 32.86	0.873	0.248	0.0000	0.0000	0.0000	0.0379	0.0050	0.0429	0.0434
2019-08-19 07:45:00	  5.45	-33.11	134.78	 33.50	0.873	0.248	0.0000	0.0000	0.0000	0.0387	0.0051	0.0437	0.0442
2019-08-19 07:50:00	  6.90	-33.01	136.05	 34.14	0.873	0.248	0.0000	0.0000	0.0000	0.0394	0.0051	0.0446	0.0451
2019-08-19 07:55:00	  8.34	-32.89	137.33	 34.75	0.872	0.248	0.0000	0.0000	0.0000	0.0402	0.0052	0.0454	0.0459
2019-08-19 08:00:00	  9.78	-32.75	138.63	 35.36	0.872	0.248	0.0000	0.0000	0.0000	0.0409	0.0053	0.0461	0.0466
2019-08-19 08:05:00	 11.22	-32.59	139.95	 35.95	0.872	0.248	0.0000	0.0000	0.0000	0.0416	0.0053	0.0469	0.0474
2019-08-19 08:10:00	 12.65	-32.40	141.30	 36.52	0.872	0.248	0.0000	0.0000	0.0000	0.0423	0.0054	0.0476	0.0481
2019-08-19 08:15:00	 14.07	-32.20	142.66	 37.08	0.872	0.248	0.0000	0.0000	0.0000	0.0429	0.0054	0.0483	0.0488
2019-08-19 08:20:00	 15.48	-31.97	144.04	 37.62	0.872	0.248	0.0000	0.0000	0.0000	0.0435	0.0055	0.0490	0.0495
2019-08-19 08:25:00	 16.89	-31.72	145.45	 38.15	0.871	0.248	0.0000	0.0000	0.0000	0.0441	0.0055	0.0497	0.0502
2019-08-19 08:30:00	 18.28	-31.45	146.87	 38.65	0.871	0.248	0.0000	0.0000	0.0000	0.0447	0.0056	0.0503	0.0508
2019-08-19 08:35:00	 19.67	-31.16	148.32	 39.14	0.871	0.249	0.0000	0.0000	0.0000	0.0452	0.0056	0.0509	0.0514
2019-08-19 08:40:00	 21.04	-30.84	149.79	 39.61	0.871	0.249	0.0000	0.0000	0.0000	0.0458	0.0057	0.0514	0.0519
2019-08-19 08:45:00	 22.40	-30.51	151.27	 40.06	0.871	0.249	0.0000	0.0000	0.0000	0.0463	0.0057	0.0520	0.0525
2019-08-19 08:50:00	 23.76	-30.16	152.78	 40.49	0.871	0.249	0.0000	0.0000	0.0000	0.0467	0.0058	0.0525	0.0530
2019-08-19 08:55:00	 25.10	-29.79	154.31	 40.90	0.871	0.249	0.0000	0.0000	0.0000	0.0472	0.0058	0.0530	0.0535
2019-08-19 09:00:00	 26.43	-29.40	155.85	 41.29	0.870	0.249	0.0000	0.0000	0.0000	0.0476	0.0059	0.0534	0.0539
2019-08-19 09:05:00	 27.74	-28.99	157.42	 41.65	0.870	0.249	0.0000	0.0000	0.0000	0.0480	0.0059	0.0538	0.0543
2019-08-19 09:10:00	 29.04	-28.56	159.00	 42.00	0.870	0.249	0.0000	0.0000	0.0000	0.0483	0.0059	0.0542	0.0547
2019-08-19 09:15:00	 30.33	-28.12	160.60	 42.32	0.870	0.249	0.0000	0.0000	0.0000	0.0486	0.0060	0.0546	0.0551
2019-08-19 09:20:00	 31.61	-27.65	162.21	 42.62	0.870	0.249	0.0000	0.0000	0.0000	0.0490	0.0060	0.0549	0.0554
2019-08-19 09:25:00	 32.87	-27.17	163.84	 42.89	0.870	0.249	0.0000	0.0000	0.0000	0.0492	0.0060	0.0552	0.0557
2019-08-19 09:30:00	 34.12	-26.68	165.49	 43.14	0.870	0.249	0.0000	0.0000	0.0000	0.0495	0.0060	0.0555	0.0560
2019-08-19 09:35:00	 35.36	-26.17	167.14	 43.36	0.869	0.249	0.0000	0.0000	0.0000	0.0497	0.0060	0.0557	0.0562
2019-08-19 09:40:00	 36.58	-25.64	168.81	 43.56	0.869	0.249	0.0000	0.0000	0.0000	0.0499	0.0061	0.0560	0.0565
2019-08-19 09:45:00	 37.79	-25.09	170.49	 43.74	0.869	0.249	0.0000	0.0000	0.0000	0.0500	0.0061	0.0561	0.0566
2019-08-19 09:50:00	 38.98	-24.54	172.18	 43.89	0.869	0.249	0.0000	0.0000	0.0000	0.0502	0.0061	0.0563	0.0568
2019-08-19 09:55:00	 40.16	-23.96	173.88	 44.01	0.869	0.249	0.0000	0.0000	0.0000	0.0503	0.0061	0.0564	0.0569
2019-08-19 10:00:00	 41.33	-23.38	175.59	 44.11	0.869	0.249	0.0000	0.0000	0.0000	0.0504	0.0061	0.0565	0.0570
2019-08-19 10:05:00	 42.48	-22.78	177.29	 44.18	0.869	0.249	0.0000	0.0000	0.0000	0.0504	0.0061	0.0565	0.0570
2019-08-19 10:10:00	 43.62	-22.16	179.01	 44.22	0.868	0.249	0.0000	0.0000	0.0000	0.0504	0.0061	0.0566	0.0571
2019-08-19 10:15:00	 44.75	-21.53	180.72	 44.24	0.868	0.249	0.0000	0.0000	0.0000	0.0504	0.0061	0.0565	0.0570
2019-08-19 10:20:00	 45.86	-20.90	182.44	 44.23	0.868	0.249	0.0000	0.0000	0.0000	0.0504	0.0061	0.0565	0.0570
2019-08-19 10:25:00	 46.96	-20.24	184.15	 44.20	0.868	0.249	0.0000	0.0000	0.0000	0.0503	0.0061	0.0564	0.0569
2019-08-19 10:30:00	 48.05	-19.58	185.86	 44.14	0.868	0.249	0.0000	0.0000	0.0000	0.0502	0.0061	0.0563	0.0568
2019-08-19 10:35:00	 49.12	-18.91	187.57	 44.05	0.868	0.249	0.0000	0.0000	0.0000	0.0501	0.0061	0.0562	0.0567
2019-08-19 10:40:00	 50.19	-18.22	189.27	 43.94	0.868	0.249	0.0000	0.0000	0.0000	0.0500	0.0061	0.0560	0.0565
2019-08-19 10:45:00	 51.24	-17.52	190.96	 43.80	0.867	0.249	0.0000	0.0000	0.0000	0.0498	0.0060	0.0558	0.0564
2019-08-19 10:50:00	 52.28	-16.82	192.64	 43.63	0.867	0.249	0.0000	0.0000	0.0000	0.0496	0.0060	0.0556	0.0561
2019-08-19 10:55:00	 53.31	-16.10	194.32	 43.44	0.867	0.249	0.0000	0.0000	0.0000	0.0494	0.0060	0.0554	0.0559
2019-08-19 11:00:00	 54.32	-15.38	195.98	 43.22	0.867	0.249	0.0000	0.0001	0.0001	0.0491	0.0060	0.0551	0.0557
2019-08-19 11:05:00	 55.33	-14.64	197.63	 42.98	0.867	0.249	0.0000	0.0002	0.0002	0.0488	0.0060	0.0548	0.0555
2019-08-19 11:10:00	 56.33	-13.90	199.26	 42.72	0.867	0.249	0.0000	0.0005	0.0005	0.0485	0.0059	0.0544	0.0554
2019-08-19 11:15:00	 57.31	-13.14	200.89	 42.43	0.867	0.249	0.0000	0.0012	0.0012	0.0482	0.0059	0.0540	0.0557
2019-08-19 11:20:00	 58.29	-12.38	202.49	 42.12	0.866	0.249	0.0000	0.0027	0.0027	0.0478	0.0059	0.0536	0.0568
2019-08-19 11:25:00	 59.26	-11.61	204.08	 41.79	0.866	0.249	0.0000	0.0063	0.0063	0.0474	0.0058	0.0532	0.0600
2019-08-19 11:30:00	 60.22	-10.83	205.65	 41.43	0.866	0.249	0.0000	0.0147	0.0147	0.0470	0.0058	0.0527	0.0679
2019-08-19 11:35:00	 61.16	-10.05	207.20	 41.05	0.866	0.249	0.0000	0.0346	0.0346	0.0465	0.0057	0.0522	0.0874
2019-08-19 11:40:00	 62.10	 -9.26	208.74	 40.65	0.866	0.249	0.0000	0.0823	0.0823	0.0460	0.0057	0.0517	0.1345
2019-08-19 11:45:00	 63.04	 -8.46	210.25	 40.23	0.866	0.249	0.0000	0.1967	0.1967	0.0455	0.0056	0.0512	0.2483
2019-08-19 11:50:00	 63.96	 -7.65	211.75	 39.79	0.865	0.249	0.0000	0.4724	0.4724	0.0450	0.0056	0.0506	0.5235
2019-08-19 11:55:00	 64.88	 -6.84	213.23	 39.33	0.865	0.249	0.0000	1.1378	1.1378	0.0445	0.0055	0.0500	1.1884
2019-08-19 12:00:00	 65.79	 -6.03	214.68	 38.85	0.865	0.249	0.0000	2.7417	2.7417	0.0439	0.0055	0.0494	2.7916
2019-08-19 12:05:00	 66.69	 -5.20	216.12	 38.35	0.865	0.249	0.0000	6.5851	6.5851	0.0433	0.0054	0.0487	6.6343
2019-08-19 12:10:00	 67.59	 -4.37	217.53	 37.84	0.865	0.249	0.0000	 15.68	 15.68	0.0427	0.0054	0.0481	 15.73
2019-08-19 12:15:00	 68.48	 -3.54	218.93	 37.30	0.865	0.249	0.0000	 36.73	 36.73	0.0420	0.0053	0.0474	 36.78
2019-08-19 12:20:00	 69.37	 -2.70	220.30	 36.76	0.865	0.249	0.0000	 83.57	 83.57	0.0414	0.0053	0.0466	 83.62
2019-08-19 12:25:00	 70.25	 -1.85	221.65	 36.19	0.864	0.249	0.0000	 181.0	 181.0	0.0407	0.0052	0.0459	 181.1
2019-08-19 12:30:00	 71.12	 -1.00	222.99	 35.61	0.864	0.248	0.0000	 362.9	 362.9	0.0400	0.0051	0.0451	 363.0
2019-08-19 12:35:00	 71.99	  0.24	224.30	 35.01	0.864	0.248	9.7869	 814.9	 824.7	0.0393	0.0051	0.0443	 824.7
2019-08-19 12:40:00	 72.86	  1.01	225.59	 34.40	0.864	0.248	 107.4	  1167	  1274	0.0385	0.0050	0.0435	  1274
2019-08-19 12:45:00	 73.72	  1.81	226.87	 33.78	0.864	0.248	 372.6	  1535	  1907	0.0377	0.0049	0.0427	  1907
2019-08-19 12:50:00	 74.58	  2.63	228.12	 33.14	0.864	0.248	 857.4	  1882	  2740	0.0369	0.0049	0.0418	  2740
2019-08-19 12:55:00	 75.44	  3.47	229.36	 32.49	0.863	0.248	  1568	  2194	  3762	0.0361	0.0048	0.0409	  3762
2019-08-19 13:00:00	 76.29	  4.32	230.58	 31.83	0.863	0.248	  2482	  2470	  4951	0.0353	0.0047	0.0400	  4952
2019-08-20 01:50:00	283.18	  4.60	 56.61	-28.39	0.821	0.245	  2826	  2555	  5380	0.0000	0.0000	0.0000	  5380
2019-08-20 01:55:00	284.04	  3.75	 57.68	-27.65	0.820	0.245	  1848	  2289	  4137	0.0000	0.0000	0.0000	  4137
2019-08-20 02:00:00	284.89	  2.91	 58.74	-26.90	0.820	0.245	  1065	  1989	  3054	0.0000	0.0000	0.0000	  3054
2019-08-20 02:05:00	285.75	  2.08	 59.79	-26.14	0.820	0.245	 504.3	  1651	  2155	0.0000	0.0000	0.0000	  2155
2019-08-20 02:10:00	286.61	  1.27	 60.82	-25.37	0.819	0.245	 170.6	  1285	  1456	0.0000	0.0000	0.0000	  1456
2019-08-20 02:15:00	287.47	  0.48	 61.84	-24.59	0.819	0.245	 27.55	 922.0	 949.6	0.0000	0.0000	0.0000	 949.6
2019-08-20 02:20:00	288.34	 -0.74	 62.85	-23.81	0.819	0.245	0.0000	 441.8	 441.8	0.0000	0.0000	0.0000	 441.8
2019-08-20 02:25:00	289.21	 -1.59	 63.85	-23.02	0.819	0.245	0.0000	 226.8	 226.8	0.0000	0.0000	0.0000	 226.8
2019-08-20 02:30:00	290.09	 -2.44	 64.83	-22.23	0.818	0.245	0.0000	 106.6	 106.6	0.0000	0.0000	0.0000	 106.6
2019-08-20 02:35:00	290.97	 -3.28	 65.80	-21.42	0.818	0.246	0.0000	 47.28	 47.28	0.0000	0.0000	0.0000	 47.29
2019-08-20 02:40:00	291.86	 -4.12	 66.76	-20.61	0.818	0.246	0.0000	 20.26	 20.26	0.0000	0.0000	0.0000	 20.26
2019-08-20 02:45:00	292.75	 -4.96	 67.71	-19.80	0.817	0.246	0.0000	8.5120	8.5120	0.0000	0.0000	0.0000	8.5125
2019-08-20 02:50:00	293.65	 -5.79	 68.65	-18.98	0.817	0.246	0.0000	3.5373	3.5373	0.0000	0.0000	0.0000	3.5378
2019-08-20 02:55:00	294.55	 -6.61	 69.58	-18.15	0.817	0.246	0.0000	1.4630	1.4630	0.0000	0.0000	0.0000	1.4635
2019-08-20 03:00:00	295.47	 -7.43	 70.51	-17.32	0.816	0.246	0.0000	0.6047	0.6047	0.0000	0.0000	0.0000	0.6052
2019-08-20 03:05:00	296.39	 -8.24	 71.42	-16.49	0.816	0.246	0.0000	0.2504	0.2504	0.0000	0.0000	0.0000	0.2509
2019-08-20 03:10:00	297.32	 -9.04	 72.33	-15.65	0.816	0.246	0.0000	0.1041	0.1041	0.0000	0.0000	0.0000	0.1046
2019-08-20 03:15:00	298.25	 -9.84	 73.22	-14.80	0.816	0.246	0.0000	0.0436	0.0436	0.0000	0.0000	0.0000	0.0441
2019-08-20 03:20:00	299.20	-10.63	 74.11	-13.96	0.815	0.246	0.0000	0.0183	0.0183	0.0000	0.0000	0.0000	0.0188
2019-08-20 03:25:00	300.15	-11.41	 75.00	-13.10	0.815	0.246	0.0000	0.0078	0.0078	0.0000	0.0000	0.0000	0.0083
2019-08-20 03:30:00	301.11	-12.19	 75.87	-12.25	0.815	0.246	0.0000	0.0033	0.0033	0.0000	0.0000	0.0000	0.0038
2019-08-20 03:35:00	302.08	-12.96	 76.75	-11.39	0.814	0.246	0.0000	0.0014	0.0014	0.0000	0.0000	0.0000	0.0019
2019-08-20 03:40:00	303.06	-13.72	 77.61	-10.53	0.814	0.246	0.0000	0.0006	0.0006	0.0000	0.0000	0.0000	0.0011
2019-08-20 03:45:00	304.06	-14.47	 78.47	 -9.66	0.814	0.246	0.0000	0.0003	0.0003	0.0000	0.0000	0.0000	0.0008
2019-08-20 03:50:00	305.06	-15.21	 79.33	 -8.79	0.814	0.246	0.0000	0.0001	0.0001	0.0000	0.0000	0.0000	0.0006
2019-08-20 03:55:00	306.07	-15.95	 80.18	 -7.92	0.813	0.246	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0006
2019-08-20 04:00:00	307.09	-16.67	 81.03	 -7.05	0.813	0.247	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005
2019-08-20 04:05:00	308.13	-17.39	 81.87	 -6.18	0.813	0.247	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005
2019-08-20 04:10:00	309.17	-18.09	 82.71	 -5.30	0.812	0.247	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005
2019-08-20 04:15:00	310.23	-18.78	 83.55	 -4.42	0.812	0.247	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005
2019-08-20 04:20:00	311.30	-19.47	 84.39	 -3.54	0.812	0.247	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005
2019-08-20 04:25:00	312.38	-20.14	 85.22	 -2.66	0.812	0.247	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005
2019-08-20 04:30:00	313.48	-20.80	 86.06	 -1.77	0.811	0.247	0.0000	0.0000	0.0000	0.0000	0.0001	0.0001	0.0006
2019-08-20 04:35:00	314.59	-21.45	 86.89	 -0.89	0.811	0.247	0.0000	0.0000	0.0000	0.0000	0.0002	0.0002	0.0007
2019-08-20 04:40:00	315.71	-22.08	 87.72	  0.37	0.811	0.247	0.0000	0.0000	0.0000	0.0000	0.0005	0.0005	0.0010
2019-08-20 04:45:00	316.84	-22.71	 88.55	  1.17	0.811	0.247	0.0000	0.0000	0.0000	0.0000	0.0007	0.0008	0.0013
2019-08-20 04:50:00	317.99	-23.32	 89.38	  2.00	0.810	0.247	0.0000	0.0000	0.0000	0.0003	0.0009	0.0011	0.0016
2019-08-20 04:55:00	319.15	-23.92	 90.21	  2.84	0.810	0.247	0.0000	0.0000	0.0000	0.0006	0.0011	0.0016	0.0021
2019-08-20 05:00:00	320.33	-24.50	 91.04	  3.70	0.810	0.247	0.0000	0.0000	0.0000	0.0010	0.0012	0.0022	0.0027
2019-08-20 05:05:00	321.52	-25.07	 91.87	  4.57	0.810	0.247	0.0000	0.0000	0.0000	0.0015	0.0014	0.0029	0.0034
2019-08-20 05:10:00	322.72	-25.62	 92.71	  5.44	0.809	0.247	0.0000	0.0000	0.0000	0.0021	0.0015	0.0036	0.0041
2019-08-20 05:15:00	323.94	-26.16	 93.55	  6.31	0.809	0.248	0.0000	0.0000	0.0000	0.0028	0.0016	0.0044	0.0049
2019-08-20 05:20:00	325.17	-26.68	 94.39	  7.18	0.809	0.248	0.0000	0.0000	0.0000	0.0036	0.0017	0.0053	0.0058
2019-08-20 05:25:00	326.41	-27.19	 95.23	  8.06	0.809	0.248	0.0000	0.0000	0.0000	0.0043	0.0018	0.0062	0.0067
2019-08-20 05:30:00	327.67	-27.68	 96.07	  8.94	0.808	0.248	0.0000	0.0000	0.0000	0.0052	0.0019	0.0071	0.0076
2019-08-20 05:35:00	328.95	-28.16	 96.92	  9.81	0.808	0.248	0.0000	0.0000	0.0000	0.0060	0.0020	0.0080	0.0085
2019-08-20 05:40:00	330.23	-28.61	 97.77	 10.69	0.808	0.248	0.0000	0.0000	0.0000	0.0069	0.0021	0.0090	0.0095
2019-08-20 05:45:00	331.53	-29.05	 98.63	 11.56	0.808	0.248	0.0000	0.0000	0.0000	0.0078	0.0022	0.0099	0.0104
2019-08-20 05:50:00	332.85	-29.47	 99.49	 12.44	0.807	0.248	0.0000	0.0000	0.0000	0.0087	0.0022	0.0109	0.0114
2019-08-20 05:55:00	334.17	-29.88	100.36	 13.31	0.807	0.248	0.0000	0.0000	0.0000	0.0096	0.0023	0.0119	0.0124
2019-08-20 06:00:00	335.51	-30.26	101.24	 14.18	0.807	0.248	0.0000	0.0000	0.0000	0.0105	0.0024	0.0129	0.0134
2019-08-20 06:05:00	336.86	-30.63	102.12	 15.05	0.807	0.248	0.0000	0.0000	0.0000	0.0114	0.0025	0.0138	0.0143
2019-08-20 06:10:00	338.22	-30.97	103.00	 15.92	0.806	0.248	0.0000	0.0000	0.0000	0.0123	0.0025	0.0148	0.0153
2019-08-20 06:15:00	339.60	-31.30	103.90	 16.78	0.806	0.248	0.0000	0.0000	0.0000	0.0132	0.0026	0.0158	0.0163
2019-08-20 06:20:00	340.98	-31.60	104.80	 17.64	0.806	0.248	0.0000	0.0000	0.0000	0.0141	0.0027	0.0168	0.0173
2019-08-20 06:25:00	342.38	-31.89	105.71	 18.50	0.806	0.248	0.0000	0.0000	0.0000	0.0150	0.0028	0.0178	0.0183
2019-08-20 06:30:00	343.78	-32.15	106.63	 19.36	0.805	0.248	0.0000	0.0000	0.0000	0.0159	0.0028	0.0187	0.0192
2019-08-20 06:35:00	345.20	-32.39	107.55	 20.21	0.805	0.249	0.0000	0.0000	0.0000	0.0168	0.0029	0.0197	0.0202
2019-08-20 06:40:00	346.62	-32.61	108.49	 21.05	0.805	0.249	0.0000	0.0000	0.0000	0.0177	0.0030	0.0207	0.0212
2019-08-20 06:45:00	348.05	-32.81	109.44	 21.90	0.805	0.249	0.0000	0.0000	0.0000	0.0186	0.0030	0.0216	0.0221
2019-08-20 06:50:00	349.49	-32.99	110.40	 22.73	0.805	0.249	0.0000	0.0000	0.0000	0.0195	0.0031	0.0226	0.0231
2019-08-20 06:55:00	350.94	-33.14	111.37	 23.57	0.804	0.249	0.0000	0.0000	0.0000	0.0203	0.0032	0.0235	0.0240
2019-08-20 07:00:00	352.39	-33.27	112.35	 24.40	0.804	0.249	0.0000	0.0000	0.0000	0.0212	0.0032	0.0244	0.0249
2019-08-20 07:05:00	353.84	-33.38	113.34	 25.22	0.804	0.249	0.0000	0.0000	0.0000	0.0220	0.0033	0.0253	0.0258
2019-08-20 07:10:00	355.30	-33.47	114.35	 26.04	0.804	0.249	0.0000	0.0000	0.0000	0.0229	0.0034	0.0262	0.0267
2019-08-20 07:15:00	356.76	-33.53	115.37	 26.85	0.804	0.249	0.0000	0.0000	0.0000	0.0237	0.0034	0.0271	0.0276
2019-08-20 07:20:00	358.22	-33.57	116.40	 27.65	0.803	0.249	0.0000	0.0000	0.0000	0.0245	0.0035	0.0280	0.0285
2019-08-20 07:25:00	359.69	-33.59	117.45	 28.45	0.803	0.249	0.0000	0.0000	0.0000	0.0253	0.0036	0.0289	0.0294
2019-08-20 07:30:00	  1.15	-33.58	118.52	 29.24	0.803	0.249	0.0000	0.0000	0.0000	0.0261	0.0036	0.0297	0.0302
2019-08-20 07:35:00	  2.62	-33.55	119.60	 30.02	0.803	0.249	0.0000	0.0000	0.0000	0.0269	0.0037	0.0306	0.0311
2019-08-20 07:40:00	  4.08	-33.50	120.69	 30.80	0.803	0.249	0.0000	0.0000	0.0000	0.0276	0.0037	0.0314	0.0319
2019-08-20 07:45:00	  5.54	-33.43	121.81	 31.56	0.802	0.249	0.0000	0.0000	0.0000	0.0284	0.0038	0.0322	0.0327
2019-08-20 07:50:00	  7.00	-33.33	122.94	 32.32	0.802	0.249	0.0000	0.0000	0.0000	0.0291	0.0039	0.0330	0.0335
2019-08-20 07:55:00	  8.45	-33.21	124.09	 33.07	0.802	0.249	0.0000	0.0000	0.0000	0.0298	0.0039	0.0338	0.0343
2019-08-20 08:00:00	  9.90	-33.07	125.26	 33.81	0.802	0.249	0.0000	0.0000	0.0000	0.0305	0.0040	0.0345	0.0350
2019-08-20 08:05:00	 11.34	-32.90	126.45	 34.54	0.802	0.250	0.0000	0.0000	0.0000	0.0312	0.0040	0.0353	0.0358
2019-08-20 08:10:00	 12.78	-32.72	127.66	 35.25	0.801	0.250	0.0000	0.0000	0.0000	0.0319	0.0041	0.0360	0.0365
2019-08-20 08:15:00	 14.20	-32.51	128.89	 35.96	0.801	0.250	0.0000	0.0000	0.0000	0.0326	0.0042	0.0367	0.0372
2019-08-20 08:20:00	 15.62	-32.28	130.14	 36.65	0.801	0.250	0.0000	0.0000	0.0000	0.0332	0.0042	0.0374	0.0379
2019-08-20 08:25:00	 17.03	-32.03	131.41	 37.34	0.801	0.250	0.0000	0.0000	0.0000	0.0338	0.0043	0.0381	0.0386
2019-08-20 08:30:00	 18.44	-31.75	132.71	 38.01	0.801	0.250	0.0000	0.0000	0.0000	0.0344	0.0043	0.0387	0.0392
2019-08-20 08:35:00	 19.83	-31.46	134.03	 38.66	0.800	0.250	0.0000	0.0000	0.0000	0.0350	0.0044	0.0394	0.0399
2019-08-20 08:40:00	 21.21	-31.14	135.37	 39.30	0.800	0.250	0.0000	0.0000	0.0000	0.0356	0.0044	0.0400	0.0405
2019-08-20 08:45:00	 22.58	-30.81	136.74	 39.93	0.800	0.250	0.0000	0.0000	0.0000	0.0361	0.0045	0.0406	0.0411
2019-08-20 08:50:00	 23.93	-30.45	138.13	 40.54	0.800	0.250	0.0000	0.0000	0.0000	0.0367	0.0045	0.0412	0.0417
2019-08-20 08:55:00	 25.28	-30.08	139.54	 41.14	0.800	0.250	0.0000	0.0000	0.0000	0.0372	0.0046	0.0417	0.0422
2019-08-20 09:00:00	 26.61	-29.69	140.99	 41.72	0.799	0.250	0.0000	0.0000	0.0000	0.0377	0.0046	0.0423	0.0428
2019-08-20 09:05:00	 27.93	-29.28	142.45	 42.28	0.799	0.250	0.0000	0.0000	0.0000	0.0381	0.0047	0.0428	0.0433
2019-08-20 09:10:00	 29.24	-28.85	143.94	 42.82	0.799	0.250	0.0000	0.0000	0.0000	0.0386	0.0047	0.0433	0.0438
2019-08-20 09:15:00	 30.53	-28.40	145.46	 43.35	0.799	0.250	0.0000	0.0000	0.0000	0.0390	0.0047	0.0438	0.0443
2019-08-20 09:20:00	 31.81	-27.93	147.00	 43.86	0.799	0.250	0.0000	0.0000	0.0000	0.0394	0.0048	0.0442	0.0447
2019-08-20 09:25:00	 33.08	-27.45	148.57	 44.34	0.798	0.250	0.0000	0.0000	0.0000	0.0398	0.0048	0.0446	0.0451
2019-08-20 09:30:00	 34.33	-26.95	150.16	 44.81	0.798	0.250	0.0000	0.0000	0.0000	0.0402	0.0049	0.0450	0.0455
2019-08-20 09:35:00	 35.57	-26.44	151.78	 45.25	0.798	0.250	0.0000	0.0000	0.0000	0.0405	0.0049	0.0454	0.0459
2019-08-20 09:40:00	 36.79	-25.91	153.42	 45.67	0.798	0.250	0.0000	0.0000	0.0000	0.0408	0.0049	0.0458	0.0463
2019-08-20 09:45:00	 38.01	-25.36	155.09	 46.07	0.798	0.250	0.0000	0.0000	0.0000	0.0412	0.0050	0.0461	0.0466
2019-08-20 09:50:00	 39.20	-24.80	156.78	 46.45	0.798	0.250	0.0000	0.0000	0.0000	0.0414	0.0050	0.0464	0.0469
2019-08-20 09:55:00	 40.39	-24.22	158.49	 46.80	0.797	0.250	0.0000	0.0000	0.0000	0.0417	0.0050	0.0467	0.0472
2019-08-20 10:00:00	 41.56	-23.63	160.22	 47.13	0.797	0.250	0.0000	0.0000	0.0000	0.0419	0.0050	0.0470	0.0475
2019-08-20 10:05:00	 42.71	-23.03	161.97	 47.43	0.797	0.250	0.0000	0.0000	0.0000	0.0422	0.0051	0.0472	0.0477
2019-08-20 10:10:00	 43.85	-22.41	163.75	 47.71	0.797	0.250	0.0000	0.0000	0.0000	0.0424	0.0051	0.0474	0.0479
